song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,album_names,playlist,Artist_and_Track_Name
65,180520,0.0312,0.618,0.727,0.0,3,0.196,-7.224,0,0.208,164.99200000000005,4,0.401,Used to This,HIIT-Hop,Future - Used to This
72,225983,0.034,0.818,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,24K Magic,HIIT-Hop,Bruno Mars - 24K Magic
58,237654,0.0023,0.865,0.718,7.62e-05,8,0.264,-3.882,1,0.204,153.548,4,0.476,Campaign,HIIT-Hop,Ty Dolla $ign - Campaign (feat. Future)
0,180080,0.007790000000000002,0.8109999999999999,0.526,0.0642,8,0.13,-7.002999999999999,1,0.161,149.954,4,0.248,Future & Juice WRLD Present... WRLD ON DRUGS,Hip Hop Made Me,Future - Oxy (feat. Lil Wayne)
97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446,ASTROWORLD,Hip Hop Made Me,Travis Scott - SICKO MODE
0,224506,0.327,0.736,0.482,0.0,4,0.229,-8.242,1,0.196,140.064,4,0.608,Future & Juice WRLD Present... WRLD ON DRUGS,Hip Hop Made Me,Future - Hard Work Pays Off
91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,TESTING,Hip Hop Made Me,A$AP Rocky - Praise The Lord (Da Shine)
39,160000,0.303,0.905,0.586,0.000101,10,0.135,-6.634,0,0.0806,89.999,4,0.292,Die In It,Hip Hop Made Me,Kid Ink - Die In It
94,238614,0.0164,0.912,0.412,0.013,7,0.104,-8.074,1,0.124,154.983,4,0.422,Scorpion,Hip Hop Made Me,Drake - Nonstop
86,190557,0.0531,0.763,0.628,0.0,11,0.114,-5.85,1,0.05,140.958,4,0.193,ASTROWORLD,Hip Hop Made Me,Travis Scott - BUTTERFLY EFFECT
64,221453,0.0607,0.848,0.662,0.0,5,0.078,-6.596,0,0.0935,127.015,4,0.35,"""A""",Hip Hop Made Me,Usher - Gift Shop (feat. Gunna)
81,213080,0.0152,0.8170000000000001,0.6459999999999999,0.0,4,0.125,-5.12,0,0.249,162.898,4,0.835,1942,Hip Hop Made Me,G-Eazy - 1942
0,141586,0.0484,0.6559999999999999,0.542,0.0,7,0.126,-7.358,1,0.32299999999999995,166.111,4,0.551,Future & Juice WRLD Present... WRLD ON DRUGS,Hip Hop Made Me,Future - Fine China
96,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999996,4,0.575,Kamikaze,Hip Hop Made Me,Eminem - Lucky You (feat. Joyner Lucas)
92,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.078,4,0.49,Tha Carter V,Hip Hop Made Me,Lil Wayne - Mona Lisa (feat. Kendrick Lamar)
72,183809,0.0679,0.901,0.529,0.0,8,0.536,-7.94,1,0.413,144.941,4,0.343,Bad Company,Hip Hop Made Me,A$AP Rocky - Bad Company
85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441,QUAVO HUNCHO,Hip Hop Made Me,Quavo - PASS OUT (feat. 21 Savage)
70,217933,0.006229999999999999,0.735,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315,Scorpion,Hip Hop Made Me,Drake - In My Feelings
96,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,FEFE (feat. Nicki Minaj & Murda Beatz),Hip Hop Made Me,6ix9ine - FEFE (feat. Nicki Minaj & Murda Beatz)
87,263013,0.183,0.652,0.6779999999999999,3.26e-05,2,0.106,-6.183,1,0.0541,72.98899999999998,4,0.28,OTW,Hip Hop Made Me,Khalid - OTW
75,210545,0.0066,0.858,0.65,2.07e-06,8,0.121,-4.919,1,0.241,147.031,4,0.653,Drop,Hip Hop Made Me,G-Eazy - Drop
86,169620,0.182,0.79,0.629,7.06e-06,8,0.338,-4.055,1,0.142,170.023,4,0.267,W O R K I N M E,Hip Hop Made Me,Quavo - WORKIN ME
91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564,ASTROWORLD,Hip Hop Made Me,Travis Scott - STARGAZING
70,159880,0.00988,0.72,0.735,0.0,0,0.162,-3.188,1,0.055,160.093,4,0.243,Big Deal,Hip Hop Made Me,Kid Ink - Big Deal
72,200411,0.25,0.6,0.769,0.0,7,0.109,-6.089,0,0.264,178.081,4,0.491,Rewind,Hip Hop Made Me,G-Eazy - Rewind
69,238657,0.158,0.767,0.625,0.0,5,0.16,-3.533,0,0.24,144.92700000000005,4,0.647,How Dat Sound (feat. 2 Chainz & Yo Gotti),Hip-Hop R&B Nation,Trey Songz - How Dat Sound (feat. 2 Chainz & Yo Gotti)
91,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.219,98.056,4,0.5429999999999999,ZEZE (feat. Travis Scott & Offset),Hip-Hop R&B Nation,Kodak Black - ZEZE (feat. Travis Scott & Offset)
97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446,ASTROWORLD,Hip-Hop R&B Nation,Travis Scott - SICKO MODE
92,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.078,4,0.49,Tha Carter V,Hip-Hop R&B Nation,Lil Wayne - Mona Lisa (feat. Kendrick Lamar)
83,130929,0.1,0.715,0.617,3.62e-06,11,0.18600000000000005,-5.558,0,0.242,176.108,4,0.289,"If I'm Lyin, I'm Flyin",Hip-Hop R&B Nation,"Kodak Black - If I'm Lyin, I'm Flyin"
85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441,QUAVO HUNCHO,Hip-Hop R&B Nation,Quavo - PASS OUT (feat. 21 Savage)
82,177139,0.049,0.767,0.5429999999999999,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485,Invasion of Privacy,Hip-Hop R&B Nation,Cardi B - Ring (feat. Kehlani)
90,262493,0.227,0.83,0.546,0.0,1,0.112,-5.716,1,0.295,182.973,4,0.535,Kamikaze,Hip-Hop R&B Nation,Eminem - Fall
96,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,FEFE (feat. Nicki Minaj & Murda Beatz),Hip-Hop R&B Nation,6ix9ine - FEFE (feat. Nicki Minaj & Murda Beatz)
76,225483,0.299,0.8740000000000001,0.4920000000000001,0.0,9,0.0983,-7.399,0,0.0604,127.067,4,0.5870000000000001,Hopeless Romantic (feat. Swae Lee),Hip-Hop R&B Nation,Wiz Khalifa - Hopeless Romantic (feat. Swae Lee)
91,270714,0.00947,0.487,0.789,4.05e-06,8,0.189,-3.69,1,0.044,150.007,4,0.0564,ASTROWORLD,Hip-Hop R&B Nation,Travis Scott - STARGAZING
88,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746,Tha Carter V,Hip-Hop R&B Nation,Lil Wayne - Let It Fly (feat. Travis Scott)
79,189960,0.0205,0.742,0.713,0.0,1,0.059,-5.522,0,0.0303,120.032,4,0.879,V,Hit Rewind,Maroon 5 - Maps
79,232946,0.0991,0.608,0.86,0.0,5,0.262,-5.324,0,0.0554,127.075,4,0.4370000000000001,Wild Ones,Hit Rewind,Flo Rida - Wild Ones (feat. Sia)
70,217419,0.555,0.635,0.691,0.0,0,0.097,-4.862,1,0.258,82.14200000000002,4,0.638,Talk Dirty,Hit Rewind,Jason Derulo - Trumpets
82,213520,0.112,0.705,0.769,0.0,9,0.105,-5.526,0,0.0426,107.939,4,0.59,Beauty Behind The Madness,Hit Rewind,The Weeknd - Can't Feel My Face
59,200786,0.0797,0.654,0.76,0.0,0,0.299,-3.669,0,0.045,99.945,4,0.41,Purpose (Deluxe),Hit Rewind,Justin Bieber - Sorry
43,187973,0.13,0.748,0.8190000000000001,0.0,10,0.111,-4.032,0,0.198,110.645,3,0.792,Illuminate,Hit Rewind,Shawn Mendes - Treat You Better
68,174120,0.0365,0.792,0.523,0.0,8,0.161,-7.856,1,0.196,86.311,4,0.545,Nothing Was The Same (Deluxe),Hit Rewind,Drake - Started From the Bottom
85,202333,0.0462,0.7340000000000001,0.637,2.29e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,4,0.648,Blurryface,Hit Rewind,Twenty One Pilots - Stressed Out
76,240706,0.938,0.621,0.306,6.709999999999999e-05,9,0.129,-9.78,0,0.0268,111.926,4,0.0853,Unapologetic (Deluxe),Hit Rewind,Rihanna - Stay
75,193400,0.0162,0.782,0.6,1.81e-06,7,0.108,-6.532,1,0.0416,120.05,4,0.612,Kiss,Hit Rewind,Carly Rae Jepsen - Call Me Maybe
59,187426,0.0352,0.655,0.6990000000000001,0.0,11,0.064,-4.421,1,0.0493,86.704,4,0.802,History,Hit Rewind,One Direction - History
73,219200,0.0561,0.648,0.785,0.0,7,0.14800000000000002,-5.414,1,0.165,160.02,4,0.943,1989,Hit Rewind,Taylor Swift - Shake It Off
40,221840,0.0133,0.687,0.722,0.0,11,0.489,-3.567,0,0.07200000000000001,92.995,4,0.493,Jealous (Remixes),Hit Rewind,Nick Jonas - Jealous - Remix
66,203105,0.0487,0.503,0.843,0.0,10,0.344,-4.9910000000000005,0,0.316,128.63,4,0.778,If It Ain't Love,Hit Rewind,Jason Derulo - If It Ain't Love
58,193200,0.6759999999999999,0.552,0.402,0.0,11,0.0928,-7.431,1,0.0262,103.313,4,0.382,Beautiful Crazy,Hot Country,Luke Combs - Beautiful Crazy
79,183160,0.0292,0.5329999999999999,0.907,0.0,11,0.386,-3.793,1,0.0406,150.99,4,0.7,This One's for You Too (Deluxe Edition),Hot Country,Luke Combs - She Got the Best of Me
70,214095,0.00928,0.6970000000000001,0.82,0.000118,1,0.122,-4.275,1,0.0448,94.995,4,0.815,Graffiti U,Hot Country,Keith Urban - Never Comin Down
97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446,ASTROWORLD,Hot Rhythmic,Travis Scott - SICKO MODE
66,158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91,Sunflower (Spider-Man: Into the Spider-Verse),Hot Rhythmic,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse
78,229412,0.086,0.6829999999999999,0.562,0.279,0,0.12,-10.315,0,0.0605,98.027,4,0.149,Better,Hot Rhythmic,Khalid - Better
91,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.219,98.056,4,0.5429999999999999,ZEZE (feat. Travis Scott & Offset),Hot Rhythmic,Kodak Black - ZEZE (feat. Travis Scott & Offset)
88,194184,0.0595,0.743,0.87,0.0,1,0.299,-2.188,1,0.212,99.075,4,0.884,Tha Carter V,Hot Rhythmic,Lil Wayne - Uproar
96,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,FEFE (feat. Nicki Minaj & Murda Beatz),Hot Rhythmic,6ix9ine - FEFE (feat. Nicki Minaj & Murda Beatz)
77,142320,0.0484,0.6559999999999999,0.542,0.0,7,0.106,-7.358,1,0.32299999999999995,166.11,4,0.551,Fine China,Hot Rhythmic,Future - Fine China
56,206807,0.0563,0.7020000000000001,0.725,0.0,9,0.8909999999999999,-5.129,1,0.0677,131.923,4,0.602,The Distance (feat. Ty Dolla $ign),Hot Rhythmic,Mariah Carey - The Distance (feat. Ty Dolla $ign)
0,196333,0.00151,0.753,0.616,7.1e-06,2,0.29100000000000004,-7.34,1,0.165,156.83,4,0.287,Future & Juice WRLD Present... WRLD ON DRUGS,Hot Rhythmic,Future - Transformer (feat. Nicki Minaj)
41,189493,0.0998,0.6940000000000001,0.63,0.0006349999999999999,7,0.12,-6.84,0,0.162,90.045,4,0.341,Suncity,Hot Rhythmic,Khalid - Suncity (feat. Empress Of)
85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441,QUAVO HUNCHO,Hot Rhythmic,Quavo - PASS OUT (feat. 21 Savage)
25,235920,0.0982,0.5539999999999999,0.61,0.0812,0,0.561,-7.229,1,0.0804,80.94800000000002,4,0.4970000000000001,Suncity,Hot Rhythmic,Khalid - Motion
90,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001,STOOPID,Hot Rhythmic,6ix9ine - STOOPID
28,193906,0.534,0.633,0.385,0.0,2,0.275,-6.68,1,0.41,128.855,4,0.413,Being Human In Public,Hot Rhythmic,Jessie Reyez - Saint Nobody
0,271066,0.266,0.81,0.458,0.0,4,0.174,-7.495,0,0.105,125.049,4,0.493,Future & Juice WRLD Present... WRLD ON DRUGS,Hot Rhythmic,Future - Jet Lag (feat. Young Scooter)
78,156800,0.00778,0.898,0.935,3.63e-05,11,0.217,-2.744,1,0.29100000000000004,150.016,4,0.884,HUMBLE. (SKRILLEX REMIX),Hype,Skrillex - HUMBLE. - SKRILLEX REMIX
66,179200,0.00432,0.731,0.725,0.0,2,0.0556,-5.21,1,0.249,149.963,4,0.35100000000000003,Mask Off (Marshmello Remix),Hype,Future - Mask Off - Marshmello Remix
74,215510,0.0019,0.457,0.899,0.0,10,0.831,-2.591,0,0.132,147.268,4,0.298,Purple Lamborghini (with Rick Ross),Hype,Skrillex - Purple Lamborghini (with Rick Ross)
68,219413,0.127,0.753,0.905,0.0,6,0.269,-3.3110000000000004,0,0.239,127.069,4,0.585,The Documentary 2 + 2.5 (Collector's Edition),Hype,The Game - El Chapo
66,158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91,Sunflower (Spider-Man: Into the Spider-Verse),Hype Rhythm,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,I Love It,Hype Rhythm,Kanye West - I Love It (& Lil Pump)
81,269573,0.0148,0.75,0.789,0.0,0,0.501,-5.058,1,0.0647,135.954,4,0.467,Venom (Music From The Motion Picture),Hype Rhythm,Eminem - Venom - Music From The Motion Picture
85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441,QUAVO HUNCHO,Hype Rhythm,Quavo - PASS OUT (feat. 21 Savage)
88,194184,0.0595,0.743,0.87,0.0,1,0.299,-2.188,1,0.212,99.075,4,0.884,Tha Carter V,Hype Rhythm,Lil Wayne - Uproar
68,210925,0.0934,0.5670000000000001,0.913,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,Nice For What,Hype Rhythm,Drake - Nice For What
95,231266,0.354,0.68,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,beerbongs & bentleys,Hype Rhythm,Post Malone - Better Now
87,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723,Tha Carter V,Hype Rhythm,Lil Wayne - Dedicate
65,239835,0.349,0.511,0.5660000000000001,0.0,6,0.34,-7.23,0,0.2,83.90299999999998,4,0.218,Goodbye & Good Riddance,Hype Rhythm,Juice WRLD - Lucid Dreams
84,145506,0.125,0.925,0.308,0.0,11,0.0933,-6.562,0,0.338,122.099,4,0.265,ye,Hype Rhythm,Kanye West - All Mine
77,138872,0.0805,0.705,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929,Album of the Year (Freestyle),Hype Rhythm,J. Cole - Album of the Year - Freestyle
90,262493,0.227,0.83,0.546,0.0,1,0.112,-5.716,1,0.295,182.973,4,0.535,Kamikaze,Hype Rhythm,Eminem - Fall
96,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,FEFE (feat. Nicki Minaj & Murda Beatz),Hype Rhythm,6ix9ine - FEFE (feat. Nicki Minaj & Murda Beatz)
91,253579,0.0989,0.892,0.6509999999999999,0.0,0,0.371,-8.645,0,0.378,105.814,4,0.599,Killshot,Hype Rhythm,Eminem - Killshot
70,217933,0.006229999999999999,0.735,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315,Scorpion,Hype Rhythm,Drake - In My Feelings
88,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746,Tha Carter V,Hype Rhythm,Lil Wayne - Let It Fly (feat. Travis Scott)
92,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999,Without Me,Hype Rhythm,Halsey - Without Me
78,353453,0.556,0.8440000000000001,0.935,0.0,7,0.42,-3.585,1,0.0641,118.999,4,0.958,YSIV,Hype Rhythm,Logic - 100 Miles and Running (ft. Wale & John Lindahl)
86,169620,0.182,0.79,0.629,7.06e-06,8,0.338,-4.055,1,0.142,170.023,4,0.267,W O R K I N M E,Hype Rhythm,Quavo - WORKIN ME
70,279866,0.315,0.852,0.787,0.0,8,0.194,-4.134,0,0.334,87.976,4,0.701,Queen,Hype Rhythm,Nicki Minaj - Barbie Dreams
90,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001,STOOPID,Hype Rhythm,6ix9ine - STOOPID
65,336960,0.0198,0.792,0.503,0.0,8,0.34700000000000003,-8.359,1,0.276,87.84700000000002,4,0.6629999999999999,The Best Of N.W.A: The Strength Of Street Knowledge,I Love My '80s Hip-Hop,Eazy-E - Boyz-N-The-Hood
8,240493,0.0054,0.895,0.522,0.34700000000000003,6,0.122,-12.866,0,0.133,98.478,4,0.269,Radio,I Love My '80s Hip-Hop,LL Cool J - Rock The Bells
47,224866,0.00282,0.823,0.745,0.000332,5,0.32299999999999995,-6.6370000000000005,0,0.247,91.919,4,0.58,Rhyme Pays (Explicit Version),I Love My '80s Hip-Hop,Ice-T - 6 'N The Mornin'
47,266026,0.0902,0.847,0.92,1.33e-05,10,0.126,-7.261,0,0.287,93.532,4,0.519,Greatest Hits,I Love My '80s Hip-Hop,Ice-T - Colors - 2014 Remastered Version
80,229826,0.145,0.901,0.6970000000000001,0.0,9,0.287,-3.439,1,0.28,93.941,4,0.67,Life After Death (Remastered Edition),I Love My '90s Hip-Hop,The Notorious B.I.G. - Hypnotize - 2014 Remastered Version
80,278386,0.00253,0.8009999999999999,0.908,0.000655,2,0.0698,-6.5539999999999985,1,0.221,87.279,4,0.805,All Eyez On Me,I Love My '90s Hip-Hop,2Pac - Ambitionz Az A Ridah
79,270586,0.177,0.821,0.774,0.000676,11,0.0577,-3.418,1,0.235,93.425,4,0.547,2001,I Love My '90s Hip-Hop,Dr. Dre - Still D.R.E.
80,302693,0.472,0.889,0.816,0.0,9,0.204,-4.67,1,0.247,96.056,4,0.777,Ready To Die The Remaster,I Love My '90s Hip-Hop,The Notorious B.I.G. - Juicy
56,222240,0.092,0.925,0.737,0.0,8,0.16899999999999998,-1.2919999999999998,1,0.0777,133.946,4,0.603,2001 (Explicit Version),I Love My '90s Hip-Hop,Dr. Dre - Forgot About Dre
75,284480,0.0292,0.7609999999999999,0.847,2.26e-06,7,0.39,-3.068,1,0.0417,91.519,4,0.765,The Best of 2Pac - Pt. 1: Thug,I Love My '90s Hip-Hop,2Pac - California Love - Original Version
19,259946,0.279,0.792,0.82,0.000403,7,0.25,-3.58,0,0.116,82.363,4,0.7929999999999999,The Predator (World) [Explicit],I Love My '90s Hip-Hop,Ice Cube - It Was A Good Day
71,252746,0.4320000000000001,0.778,0.578,0.0,9,0.138,-7.22,0,0.274,84.48700000000002,4,0.758,Bad Boy's 10th Anniversary- The Hits,I Love My '90s Hip-Hop,The Notorious B.I.G. - Big Poppa
57,161600,0.0313,0.92,0.8909999999999999,0.0,3,0.083,-2.398,0,0.253,95.295,4,0.311,2001 (Explicit Version),I Love My '90s Hip-Hop,Dr. Dre - The Next Episode
78,307773,0.03,0.873,0.7190000000000001,0.0,1,0.333,-5.948,1,0.248,93.281,4,0.858,All Eyez On Me,I Love My '90s Hip-Hop,2Pac - All Eyez On Me
76,211493,0.0285,0.5489999999999999,0.853,0.000296,7,0.618,-4.293,1,0.188,94.695,4,0.34600000000000003,Doggystyle,I Love My '90s Hip-Hop,Snoop Dogg - Gin And Juice (feat. Dat Nigga Daz)
73,273106,0.031,0.934,0.735,8.599999999999999e-06,1,0.107,-6.667999999999998,1,0.251,101.368,4,0.768,Bootlegs And B-Sides,I Love My '90s Hip-Hop,Ice Cube - Check Yo Self - Remix
34,312626,0.0405,0.921,0.836,0.0,7,0.0802,-3.978,1,0.243,95.187,4,0.581,2Pac Greatest Hits (Explicit Version),I Love My '90s Hip-Hop,2Pac - Hit 'Em Up - Single Version
65,310226,0.0338,0.6709999999999999,0.737,0.00344,0,0.0596,-5.131,1,0.108,90.519,4,0.197,Keep Their Heads Ringin',I Love My '90s Hip-Hop,Dr. Dre - Keep Their Heads Ringin'
63,214440,0.0636,0.879,0.573,0.0,10,0.256,-8.113,0,0.305,91.037,4,0.73,It's Dark And Hell Is Hot,I Love My '90s Hip-Hop,DMX - Ruff Ryders' Anthem
76,257399,0.0128,0.845,0.884,2.1e-06,6,0.203,-4.506,0,0.0759,104.536,4,0.904,Life After Death (Remastered Edition),I Love My '90s Hip-Hop,The Notorious B.I.G. - Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version
75,252186,0.57,0.479,0.5489999999999999,0.0239,11,0.127,-10.550999999999998,0,0.373,180.985,4,0.5760000000000001,Enter The Wu-Tang (36 Chambers) [Expanded Edition],I Love My '90s Hip-Hop,Wu-Tang Clan - C.R.E.A.M.
15,332626,0.0174,0.735,0.797,0.0,11,0.62,-4.6110000000000015,0,0.285,170.44400000000005,4,0.731,It's On (Dr. Dre) 187um Killa,I Love My '90s Hip-Hop,Eazy-E - Real Muthaphuckkin G's
32,268400,0.0406,0.833,0.6809999999999999,0.0,5,0.0926,-6.247999999999998,0,0.35600000000000004,85.49700000000001,4,0.8390000000000001,The Slim Shady LP,I Love My '90s Hip-Hop,Eminem - My Name Is
72,246320,0.000136,0.6920000000000001,0.833,1.98e-05,7,0.515,-3.974,1,0.0492,96.814,4,0.6920000000000001,Doggystyle,I Love My '90s Hip-Hop,Snoop Dogg - Who Am I (What's My Name)?
27,259000,0.152,0.846,0.42,1.76e-05,10,0.251,-13.927,0,0.117,96.194,4,0.633,Strictly 4 My N.I.G.G.A.Z...,I Love My '90s Hip-Hop,2Pac - I Get Around
26,232773,0.117,0.758,0.519,0.0742,10,0.109,-10.58,0,0.0395,92.872,4,0.617,Lethal Injection,I Love My '90s Hip-Hop,Ice Cube - You Know How We Do It - Remastered
67,324373,0.104,0.792,0.701,0.0,6,0.7609999999999999,-7.198,0,0.28300000000000003,103.888,4,0.251,Aquemini,I Love My '90s Hip-Hop,OutKast - Rosa Parks
19,270883,0.485,0.718,0.847,0.0,2,0.17,-4.876,1,0.29,91.158,4,0.888,More Music From 8 Mile,I Love My '90s Hip-Hop,Junior M.A.F.I.A. - Get Money
72,251573,0.173,0.848,0.6659999999999999,0.000699,0,0.129,-6.5470000000000015,1,0.274,96.662,4,0.7440000000000001,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),I Love My '90s Hip-Hop,A Tribe Called Quest - Can I Kick It?
65,194293,0.00864,0.906,0.623,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,4,0.715,When Disaster Strikes,I Love My '90s Hip-Hop,Busta Rhymes - Put Your Hands Where My Eyes Could See
66,230693,0.0294,0.918,0.7340000000000001,7.9e-06,11,0.191,-2.832,0,0.269,97.044,4,0.608,ATLiens,I Love My '90s Hip-Hop,OutKast - ATLiens
26,199333,0.0483,0.752,0.782,0.0,4,0.34,-5.147,0,0.28800000000000003,90.854,4,0.487,The Slim Shady LP,I Love My '90s Hip-Hop,Eminem - Guilty Conscience
65,158466,0.008320000000000001,0.591,0.855,5.870000000000001e-05,11,0.7709999999999999,-8.339,0,0.339,136.734,4,0.78,Extinction Level Event: The Final World Front,I Love My '90s Hip-Hop,Busta Rhymes - Gimme Some More
23,293933,0.358,0.81,0.5489999999999999,0.034,10,0.118,-11.095,0,0.208,95.002,4,0.604,Mr. Smith (Deluxe Edition),I Love My '90s Hip-Hop,LL Cool J - Doin' It
23,242573,0.000729,0.552,0.932,0.0,4,0.209,-1.818,0,0.258,85.56700000000002,4,0.705,The Slim Shady LP,I Love My '90s Hip-Hop,Eminem - Just Don't Give A Fuck
68,216133,0.197,0.826,0.5660000000000001,0.0,10,0.35600000000000004,-10.747,0,0.31,99.13,4,0.653,Enter The Wu-Tang (36 Chambers) [Expanded Edition],I Love My '90s Hip-Hop,Wu-Tang Clan - Wu-Tang Clan Aint Nuthing ta F' Wit
44,322266,0.204,0.8220000000000001,0.545,2.71e-06,7,0.105,-7.933,1,0.445,87.985,4,0.564,Conspiracy,I Love My '90s Hip-Hop,Junior M.A.F.I.A. - Player's Anthem
54,190440,0.0063100000000000005,0.914,0.698,0.000295,9,0.0575,-8.619,1,0.0541,99.034,4,0.613,Something From Nothing: The Art of Rap,I Love My '90s Hip-Hop,Q-Tip - Vivrant Thing - Club Mix
63,247400,0.174,0.89,0.716,0.000589,1,0.0657,-9.673,1,0.29600000000000004,99.988,4,0.6559999999999999,Here Come The Lords,I Love My '90s Hip-Hop,Lords Of The Underground - Chief Rocka
27,259306,0.151,0.7290000000000001,0.442,0.0,11,0.189,-8.106,0,0.285,81.029,4,0.757,Things Fall Apart,I Love My '90s Hip-Hop,The Roots - You Got Me
66,226133,0.184,0.866,0.534,0.266,11,0.0929,-9.201,1,0.229,98.243,4,0.841,The Anthology,I Love My '90s Hip-Hop,A Tribe Called Quest - Electric Relaxation
23,218506,0.0577,0.878,0.711,0.00635,4,0.922,-12.924,1,0.335,98.332,4,0.718,Bacdafucup,I Love My '90s Hip-Hop,Onyx - Slam
20,284693,0.37,0.693,0.423,0.0,5,0.106,-12.212,0,0.07400000000000001,88.09100000000002,4,0.528,Mr. Smith (Deluxe Edition),I Love My '90s Hip-Hop,LL Cool J - Hey Lover
61,246173,0.117,0.8540000000000001,0.58,0.00471,1,0.0921,-10.008,1,0.217,162.116,4,0.7,Supa Dupa Fly,I Love My '90s Hip-Hop,Missy Elliott - The Rain (Supa Dupa Fly)
57,251906,0.00473,0.672,0.758,1.2e-06,4,0.326,-4.18,0,0.359,94.312,4,0.493,She's A Queen: A Collection Of Greatest Hits,I Love My '90s Hip-Hop,Queen Latifah - U.N.I.T.Y.
1,207090,0.0474,0.7829999999999999,0.36,0.00795,0,0.0862,-7.947,0,0.1,74.999,4,0.412,That's It (feat. Gucci Mane & 2 Chainz),If It Wasn't For Gucci,Bebe Rexha - That's It (feat. Gucci Mane & 2 Chainz)
62,234596,0.0171,0.8540000000000001,0.564,0.0,1,0.0849,-4.964,1,0.0485,134.071,4,0.899,That's What I Like (feat. Gucci Mane) [Remix],If It Wasn't For Gucci,Bruno Mars - That's What I Like (feat. Gucci Mane) - Remix
81,304041,0.307,0.92,0.674,0.0,1,0.104,-5.662000000000001,0,0.264,141.967,4,0.741,Culture,If It Wasn't For Gucci,Migos - Slippery (feat. Gucci Mane)
2,337760,0.4270000000000001,0.62,0.7929999999999999,0.0,11,0.221,-3.5210000000000004,1,0.425,82.539,4,0.8009999999999999,The Blueprint (Explicit Version),Ill Lyricist,JAY Z - Renegade
44,215266,0.191,0.767,0.8809999999999999,8.29e-06,1,0.139,-4.359,1,0.109,169.049,4,0.939,2001 (Explicit Version),Ill Lyricist,Dr. Dre - Xxplosive
